L_rlu,Qz_A_inv,bandwidth_sigma_fraction,I_HT_raw_p_0p01,I_HT_bandwidth_avg_p_0p01,I_HT_raw_p_0p001,I_HT_bandwidth_avg_p_0p001,I_HT_raw_p_0p0001,I_HT_bandwidth_avg_p_0p0001,I_HT_raw_p_0p0,I_HT_bandwidth_avg_p_0p0
8.153,1.7888954396366523,0.006999999999999999,1302561412288.0283,1220094790257.9832,1302561412288.0283,1220094790257.9832,1302561412288.0283,1220094790257.9832,1302561412288.0283,1220094790257.9832
8.154,1.7891148552431329,0.006999999999999999,1074070120500.0848,982912607323.7974,1074070120500.0848,982912607323.7974,1074070120500.0848,982912607323.7974,1074070120500.0848,982912607323.7974
8.155,1.7893342708496134,0.006999999999999999,820682925271.8655,730480299301.1676,820682925271.8655,730480299301.1676,820682925271.8655,730480299301.1676,820682925271.8655,730480299301.1676
8.156,1.7895536864560941,0.006999999999999999,567208516555.7482,487530400685.2903,567208516555.7482,487530400685.2903,567208516555.7482,487530400685.2903,567208516555.7482,487530400685.2903
8.157,1.7897731020625747,0.006999999999999999,338473612974.0471,277889282039.0541,338473612974.0471,277889282039.0541,338473612974.0471,277889282039.0541,338473612974.0471,277889282039.0541
8.158,1.7899925176690552,0.006999999999999999,156893356835.09998,122143125985.98532,156893356835.09998,122143125985.98532,156893356835.09998,122143125985.98532,156893356835.09998,122143125985.98532
8.159,1.7902119332755362,0.006999999999999999,40276780637.25014,35618321198.104866,40276780637.25014,35618321198.104866,40276780637.25014,35618321198.104866,40276780637.25014,35618321198.104866
8.16,1.7904313488820167,0.006999999999999999,82144027.80703926,26875678229.50995,82144027.80703926,26875678229.50995,82144027.80703926,26875678229.50995,82144027.80703926,26875678229.50995
8.161,1.7906507644884972,0.006999999999999999,40293012262.52257,96871631234.16681,40293012262.52257,96871631234.16681,40293012262.52257,96871631234.16681,40293012262.52257,96871631234.16681
8.162,1.790870180094978,0.006999999999999999,157025288834.87402,238837578853.2906,157025288834.87402,238837578853.2906,157025288834.87402,238837578853.2906,157025288834.87402,238837578853.2906
8.163,1.7910895957014585,0.006999999999999999,338903952193.6821,438955187297.5675,338903952193.6821,438955187297.5675,338903952193.6821,438955187297.5675,338903952193.6821,438955187297.5675
8.164,1.791309011307939,0.006999999999999999,568172964335.911,677698403153.1517,568172964335.911,677698403153.1517,568172964335.911,677698403153.1517,568172964335.911,677698403153.1517
8.165000000000001,1.79152842691442,0.006999999999999999,822430078723.9136,931741321320.1063,822430078723.9136,931741321320.1063,822430078723.9136,931741321320.1063,822430078723.9136,931741321320.1063
8.166,1.7917478425209006,0.006999999999999999,1076817094386.1115,1176237014454.9612,1076817094386.1115,1176237014454.9612,1076817094386.1115,1176237014454.9612,1076817094386.1115,1176237014454.9612
8.167,1.7919672581273811,0.006999999999999999,1306451470421.7402,1387247731570.7214,1306451470421.7402,1387247731570.7214,1306451470421.7402,1387247731570.7214,1306451470421.7402,1387247731570.7214
8.168000000000001,1.7921866737338619,0.006999999999999999,1488861503059.9907,1544095030338.4702,1488861503059.9907,1544095030338.4702,1488861503059.9907,1544095030338.4702,1488861503059.9907,1544095030338.4702
8.169,1.7924060893403424,0.006999999999999999,1606186804699.1865,1631356630754.0557,1606186804699.1865,1631356630754.0557,1606186804699.1865,1631356630754.0557,1606186804699.1865,1631356630754.0557
8.17,1.792625504946823,0.006999999999999999,1646928667176.5442,1640448857078.8535,1646928667176.5442,1640448857078.8535,1646928667176.5442,1640448857078.8535,1646928667176.5442,1640448857078.8535
8.171,1.7928449205533035,0.006999999999999999,1607078817138.807,1570449808034.8054,1607078817138.807,1570449808034.8054,1607078817138.807,1570449808034.8054,1607078817138.807,1570449808034.8054
8.172,1.7930643361597844,0.006999999999999999,1490515794191.4666,1428171026598.3926,1490515794191.4666,1428171026598.3926,1490515794191.4666,1428171026598.3926,1490515794191.4666,1428171026598.3926
8.173,1.793283751766265,0.006999999999999999,1308629772164.121,1227511145877.8806,1308629772164.121,1227511145877.8806,1308629772164.121,1227511145877.8806,1308629772164.121,1227511145877.8806
8.174,1.7935031673727455,0.006999999999999999,1079212104249.9703,988104493810.8906,1079212104249.9703,988104493810.8906,1079212104249.9703,988104493810.8906,1079212104249.9703,988104493810.8906
8.175,1.7937225829792263,0.006999999999999999,824717825696.563,733405209528.6565,824717825696.563,733405209528.6565,824717825696.563,733405209528.6565,824717825696.563,733405209528.6565
8.176,1.7939419985857068,0.006999999999999999,570070753848.8647,488380049720.476,570070753848.8647,488380049720.476,570070753848.8647,488380049720.476,570070753848.8647,488380049720.476
8.177,1.7941614141921873,0.006999999999999999,340225672915.47394,277072867570.09906,340225672915.47394,277072867570.09906,340225672915.47394,277072867570.09906,340225672915.47394,277072867570.09906
8.178,1.7943808297986683,0.006999999999999999,157725983988.6961,120248933327.14343,157725983988.6961,120248933327.14343,157725983988.6961,120248933327.14343,157725983988.6961,120248933327.14343
8.179,1.7946002454051488,0.006999999999999999,40495790291.203674,33381141522.98758,40495790291.203674,33381141522.98758,40495790291.203674,33381141522.98758,40495790291.203674,33381141522.98758
8.18,1.7948196610116294,0.006999999999999999,82601666.97554612,25106932287.30502,82601666.97554612,25106932287.30502,82601666.97554612,25106932287.30502,82601666.97554612,25106932287.30502
8.181000000000001,1.7950390766181104,0.006999999999999999,40522895137.7677,96287969359.88771,40522895137.7677,96287969359.88771,40522895137.7677,96287969359.88771,40522895137.7677,96287969359.88771
8.182,1.7952584922245907,0.006999999999999999,157941944813.9193,240053474116.62488,157941944813.9193,240053474116.62488,157941944813.9193,240053474116.62488,157941944813.9193,240053474116.62488
8.183,1.7954779078310712,0.006999999999999999,340927572670.6986,442415818748.055,340927572670.6986,442415818748.055,340927572670.6986,442415818748.055,340927572670.6986,442415818748.055
8.184000000000001,1.7956973234375522,0.006999999999999999,571641783188.772,683638878586.2235,571641783188.772,683638878586.2235,571641783188.772,683638878586.2235,571641783188.772,683638878586.2235
8.185,1.7959167390440327,0.006999999999999999,827562029821.76,940163755518.8218,827562029821.76,940163755518.8218,827562029821.76,940163755518.8218,827562029821.76,940163755518.8218
8.186,1.7961361546505132,0.006999999999999999,1083682185196.4633,1186912188367.8157,1083682185196.4633,1186912188367.8157,1083682185196.4633,1186912188367.8157,1083682185196.4633,1186912188367.8157
8.187,1.7963555702569938,0.006999999999999999,1314958189547.6619,1399741091695.614,1314958189547.6619,1399741091695.614,1314958189547.6619,1399741091695.614,1314958189547.6619,1399741091695.614
8.188,1.7965749858634747,0.006999999999999999,1498759255868.2827,1557807822720.6335,1498759255868.2827,1557807822720.6335,1498759255868.2827,1557807822720.6335,1498759255868.2827,1557807822720.6335
8.189,1.796794401469955,0.006999999999999999,1617084787584.6877,1645614517720.4885,1617084787584.6877,1645614517720.4885,1617084787584.6877,1645614517720.4885,1617084787584.6877,1645614517720.4885
8.19,1.7970138170764356,0.006999999999999999,1658329903296.4167,1654528522551.3103,1658329903296.4167,1654528522551.3103,1658329903296.4167,1654528522551.3103,1658329903296.4167,1654528522551.3103
8.191,1.7972332326829166,0.006999999999999999,1618426456888.8862,1583619507431.271,1618426456888.8862,1583619507431.271,1618426456888.8862,1583619507431.271,1618426456888.8862,1583619507431.271
8.192,1.797452648289397,0.006999999999999999,1501247403580.9924,1439823533987.0757,1501247403580.9924,1439823533987.0757,1501247403580.9924,1439823533987.0757,1501247403580.9924,1439823533987.0757
8.193,1.7976720638958776,0.006999999999999999,1318234343844.098,1237200948063.2932,1318234343844.098,1237200948063.2932,1318234343844.098,1237200948063.2932,1318234343844.098,1237200948063.2932
8.194,1.7978914795023586,0.006999999999999999,1087284046052.9868,995588258956.2219,1087284046052.9868,995588258956.2219,1087284046052.9868,995588258956.2219,1087284046052.9868,995588258956.2219
8.195,1.7981108951088391,0.006999999999999999,831002278006.0182,738661193945.9845,831002278006.0182,738661193945.9845,831002278006.0182,738661193945.9845,831002278006.0182,738661193945.9845
8.196,1.7983303107153197,0.006999999999999999,574495270238.0413,491619547139.3293,574495270238.0413,491619547139.3293,574495270238.0413,491619547139.3293,574495270238.0413,491619547139.3293
8.197000000000001,1.7985497263218004,0.006999999999999999,342914518053.02765,278720491878.45483,342914518053.02765,278720491878.45483,342914518053.02765,278720491878.45483,342914518053.02765,278720491878.45483
8.198,1.798769141928281,0.006999999999999999,158994951225.96628,120901847874.40392,158994951225.96628,120901847874.40392,158994951225.96628,120901847874.40392,158994951225.96628,120901847874.40392
8.199,1.7989885575347615,0.006999999999999999,40827363178.1899,33727011319.889187,40827363178.1899,33727011319.889187,40827363178.1899,33727011319.889187,40827363178.1899,33727011319.889187
8.2,1.799207973141242,0.006999999999999999,83289970.93066734,25855751161.35751,83289970.93066734,25855751161.35751,83289970.93066734,25855751161.35751,83289970.93066734,25855751161.35751
8.201,1.799427388747723,0.006999999999999999,40866462973.41779,98188693111.13379,40866462973.41779,98188693111.13379,40866462973.41779,98188693111.13379,40866462973.41779,98188693111.13379
8.202,1.7996468043542035,0.006999999999999999,159303818200.1677,243770547512.0051,159303818200.1677,243770547512.0051,159303818200.1677,243770547512.0051,159303818200.1677,243770547512.0051
8.203,1.799866219960684,0.006999999999999999,343916794462.37354,448462926374.7929,343916794462.37354,448462926374.7929,343916794462.37354,448462926374.7929,343916794462.37354,448462926374.7929
8.204,1.8000856355671648,0.006999999999999999,576737348075.219,692321363430.3053,576737348075.219,692321363430.3053,576737348075.219,692321363430.3053,576737348075.219,692321363430.3053
8.205,1.8003050511736454,0.006999999999999999,835060213438.989,951542578283.9127,835060213438.989,951542578283.9127,835060213438.989,951542578283.9127,835060213438.989,951542578283.9127
8.206,1.800524466780126,0.006999999999999999,1093660579966.8135,1200791910084.5798,1093660579966.8135,1200791910084.5798,1093660579966.8135,1200791910084.5798,1093660579966.8135,1200791910084.5798
8.207,1.8007438823866069,0.006999999999999999,1327260646333.6328,1415667752227.9924,1327260646333.6328,1415667752227.9924,1327260646333.6328,1415667752227.9924,1327260646333.6328,1415667752227.9924
8.208,1.8009632979930874,0.006999999999999999,1513003940523.148,1575121942996.6125,1513003940523.148,1575121942996.6125,1513003940523.148,1575121942996.6125,1513003940523.148,1575121942996.6125
8.209,1.801182713599568,0.006999999999999999,1632695283581.071,1663533226640.3062,1632695283581.071,1663533226640.3062,1632695283581.071,1663533226640.3062,1632695283581.071,1663533226640.3062
8.21,1.8014021292060487,0.006999999999999999,1674586949496.1191,1672211000174.2874,1674586949496.1191,1672211000174.2874,1674586949496.1191,1672211000174.2874,1674586949496.1191,1672211000174.2874
8.211,1.8016215448125292,0.006999999999999999,1634535740221.9514,1600268652150.0105,1634535740221.9514,1600268652150.0105,1634535740221.9514,1600268652150.0105,1634535740221.9514,1600268652150.0105
8.212,1.8018409604190098,0.006999999999999999,1516417056235.4727,1454718774140.8901,1516417056235.4727,1454718774140.8901,1516417056235.4727,1454718774140.8901,1516417056235.4727,1454718774140.8901
8.213000000000001,1.8020603760254907,0.006999999999999999,1331754615838.4053,1249792540032.9788,1331754615838.4053,1249792540032.9788,1331754615838.4053,1249792540032.9788,1331754615838.4053,1249792540032.9788
8.214,1.8022797916319713,0.006999999999999999,1098601174303.5177,1005555981091.1268,1098601174303.5177,1005555981091.1268,1098601174303.5177,1005555981091.1268,1098601174303.5177,1005555981091.1268
8.215,1.8024992072384518,0.006999999999999999,839778919430.8467,745954287494.4937,839778919430.8467,745954287494.4937,839778919430.8467,745954287494.4937,839778919430.8467,745954287494.4937
8.216,1.8027186228449323,0.006999999999999999,580650997113.8702,496479174655.8177,580650997113.8702,496479174655.8177,580650997113.8702,496479174655.8177,580650997113.8702,496479174655.8177
8.217,1.802938038451413,0.006999999999999999,346641696588.0816,281645190130.57983,346641696588.0816,281645190130.57983,346641696588.0816,281645190130.57983,346641696588.0816,281645190130.57983
8.218,1.8031574540578936,0.006999999999999999,160747674018.8361,122606356702.74467,160747674018.8361,122606356702.74467,160747674018.8361,122606356702.74467,160747674018.8361,122606356702.74467
8.219,1.8033768696643742,0.006999999999999999,41283759487.69183,35077630020.39104,41283759487.69183,35077630020.39104,41283759487.69183,35077630020.39104,41283759487.69183,35077630020.39104
8.22,1.8035962852708551,0.006999999999999999,84234135.2040551,27764885774.524017,84234135.2040551,27764885774.524017,84234135.2040551,27764885774.524017,84234135.2040551,27764885774.524017
8.221,1.8038157008773357,0.006999999999999999,41336168822.930374,101540384147.93137,41336168822.930374,101540384147.93137,41336168822.930374,101540384147.93137,41336168822.930374,101540384147.93137
8.222,1.8040351164838162,0.006999999999999999,161159789671.499,249333946818.43506,161159789671.499,249333946818.43506,161159789671.499,249333946818.43506,161159789671.499,249333946818.43506
8.223,1.804254532090297,0.006999999999999999,347977885775.21844,456815771590.23926,347977885775.21844,456815771590.23926,347977885775.21844,456815771590.23926,347977885775.21844,456815771590.23926
8.224,1.8044739476967775,0.006999999999999999,583639121807.8134,703791202940.5718,583639121807.8134,703791202940.5718,583639121807.8134,703791202940.5718,583639121807.8134,703791202940.5718
8.225,1.804693363303258,0.006999999999999999,845186304587.048,966153920008.998,845186304587.048,966153920008.998,845186304587.048,966153920008.998,845186304587.048,966153920008.998
8.226,1.804912778909739,0.006999999999999999,1107097402387.597,1218267101876.9263,1107097402387.597,1218267101876.9263,1107097402387.597,1218267101876.9263,1107097402387.597,1218267101876.9263
8.227,1.8051321945162195,0.006999999999999999,1343780629568.127,1435480331461.8914,1343780629568.127,1435480331461.8914,1343780629568.127,1435480331461.8914,1343780629568.127,1435480331461.8914
8.228,1.8053516101227,0.006999999999999999,1532079756044.4578,1596533711856.4683,1532079756044.4578,1596533711856.4683,1532079756044.4578,1596533711856.4683,1532079756044.4578,1596533711856.4683
8.229000000000001,1.805571025729181,0.006999999999999999,1653544470108.425,1685644557969.2114,1653544470108.425,1685644557969.2114,1653544470108.425,1685644557969.2114,1653544470108.425,1685644557969.2114
8.23,1.8057904413356614,0.006999999999999999,1696243276345.3257,1694057720359.849,1696243276345.3257,1694057720359.849,1696243276345.3257,1694057720359.849,1696243276345.3257,1694057720359.849
8.231,1.806009856942142,0.006999999999999999,1655940864740.42,1620897134108.598,1655940864740.42,1620897134108.598,1655940864740.42,1620897134108.598,1655940864740.42,1620897134108.598
8.232,1.8062292725486224,0.006999999999999999,1536523824132.0696,1473326151724.699,1536523824132.0696,1473326151724.699,1536523824132.0696,1473326151724.699,1536523824132.0696,1473326151724.699
8.233,1.8064486881551034,0.006999999999999999,1349631958807.3064,1265786143894.3455,1349631958807.3064,1265786143894.3455,1349631958807.3064,1265786143894.3455,1349631958807.3064,1265786143894.3455
8.234,1.806668103761584,0.006999999999999999,1113530138918.6257,1018614248142.0259,1113530138918.6257,1018614248142.0259,1113530138918.6257,1018614248142.0259,1113530138918.6257,1018614248142.0259
8.235,1.8068875193680645,0.006999999999999999,851329981862.6149,756057587938.242,851329981862.6149,756057587938.242,851329981862.6149,756057587938.242,851329981862.6149,756057587938.242
8.236,1.8071069349745454,0.006999999999999999,588734443582.3265,503900136211.85675,588734443582.3265,503900136211.85675,588734443582.3265,503900136211.85675,588734443582.3265,503900136211.85675
8.237,1.807326350581026,0.006999999999999999,351525341279.4136,286940525694.28485,351525341279.4136,286940525694.28485,351525341279.4136,286940525694.28485,351525341279.4136,286940525694.28485
8.238,1.8075457661875063,0.006999999999999999,163039315444.02396,126561106157.75008,163039315444.02396,126561106157.75008,163039315444.02396,126561106157.75008,163039315444.02396,126561106157.75008
8.239,1.8077651817939873,0.006999999999999999,41879244235.52586,38628018597.290054,41879244235.52586,38628018597.290054,41879244235.52586,38628018597.290054,41879244235.52586,38628018597.290054
8.24,1.8079845974004678,0.006999999999999999,85463473.78996909,31930434668.461315,85463473.78996909,31930434668.461315,85463473.78996909,31930434668.461315,85463473.78996909,31930434668.461315
8.241,1.8082040130069483,0.006999999999999999,41946500495.36714,107309496335.15979,41946500495.36714,107309496335.15979,41946500495.36714,107309496335.15979,41946500495.36714,107309496335.15979
8.242,1.8084234286134293,0.006999999999999999,163566733039.92554,257565017322.92822,163566733039.92554,257565017322.92822,163566733039.92554,257565017322.92822,163566733039.92554,257565017322.92822
8.243,1.8086428442199098,0.006999999999999999,353234501522.8174,468151391673.3548,353234501522.8174,468151391673.3548,353234501522.8174,468151391673.3548,353234501522.8174,468151391673.3548
8.244,1.8088622598263904,0.006999999999999999,592555943560.4658,718585262828.6975,592555943560.4658,718585262828.6975,592555943560.4658,718585262828.6975,592555943560.4658,718585262828.6975
8.245000000000001,1.8090816754328711,0.006999999999999999,858244831914.6598,984446252488.4255,858244831914.6598,984446252488.4255,858244831914.6598,984446252488.4255,858244831914.6598,984446252488.4255
8.246,1.8093010910393517,0.006999999999999999,1124394321925.1,1239776833350.5723,1124394321925.1,1239776833350.5723,1124394321925.1,1239776833350.5723,1124394321925.1,1239776833350.5723
8.247,1.8095205066458322,0.006999999999999999,1365009066694.0225,1459616028830.8809,1365009066694.0225,1459616028830.8809,1365009066694.0225,1459616028830.8809,1365009066694.0225,1459616028830.8809
8.248,1.8097399222523127,0.006999999999999999,1556550307210.2976,1622446739167.5269,1556550307210.2976,1622446739167.5269,1556550307210.2976,1622446739167.5269,1556550307210.2976,1622446739167.5269
8.249,1.8099593378587937,0.006999999999999999,1680244855225.3503,1712283743737.527,1680244855225.3503,1712283743737.527,1680244855225.3503,1712283743737.527,1680244855225.3503,1712283743737.527
8.25,1.8101787534652742,0.006999999999999999,1723931564988.4106,1720303170496.7551,1723931564988.4106,1720303170496.7551,1723931564988.4106,1720303170496.7551,1723931564988.4106,1720303170496.7551
8.251,1.8103981690717548,0.006999999999999999,1683263759038.9937,1645705686193.9912,1683263759038.9937,1645705686193.9912,1683263759038.9937,1645705686193.9912,1683263759038.9937,1645705686193.9912
8.252,1.8106175846782355,0.006999999999999999,1562148782035.1924,1495776365873.288,1562148782035.1924,1495776365873.288,1562148782035.1924,1495776365873.288,1562148782035.1924,1495776365873.288
8.253,1.810837000284716,0.006999999999999999,1372380301705.0046,1285195389840.8123,1372380301705.0046,1285195389840.8123,1372380301705.0046,1285195389840.8123,1372380301705.0046,1285195389840.8123
8.254,1.8110564158911966,0.006999999999999999,1132497895419.181,1034609377832.4937,1132497895419.181,1034609377832.4937,1132497895419.181,1034609377832.4937,1132497895419.181,1034609377832.4937
8.255,1.8112758314976776,0.006999999999999999,865984142262.125,768617504396.5868,865984142262.125,768617504396.5868,865984142262.125,768617504396.5868,865984142262.125,768617504396.5868
8.256,1.811495247104158,0.006999999999999999,598974474392.3558,513367637003.1215,598974474392.3558,513367637003.1215,598974474392.3558,513367637003.1215,598974474392.3558,513367637003.1215
8.257,1.8117146627106386,0.006999999999999999,357703046589.1616,293990448712.7625,357703046589.1616,293990448712.7625,357703046589.1616,293990448712.7625,357703046589.1616,293990448712.7625
8.258000000000001,1.8119340783171194,0.006999999999999999,165934131861.51193,132138682945.65208,165934131861.51193,132138682945.65208,165934131861.51193,132138682945.65208,165934131861.51193,132138682945.65208
8.259,1.8121534939236,0.006999999999999999,42630435700.802734,43860584943.664345,42630435700.802734,43860584943.664345,42630435700.802734,43860584943.664345,42630435700.802734,43860584943.664345
8.26,1.8123729095300805,0.006999999999999999,87012136.8398872,38029710718.06414,87012136.8398872,38029710718.06414,87012136.8398872,38029710718.06414,87012136.8398872,38029710718.06414
8.261000000000001,1.8125923251365614,0.006999999999999999,42714336435.44504,115435242163.61618,42714336435.44504,115435242163.61618,42714336435.44504,115435242163.61618,42714336435.44504,115435242163.61618
8.262,1.812811740743042,0.006999999999999999,166590914133.25275,268685251874.41864,166590914133.25275,268685251874.41864,166590914133.25275,268685251874.41864,166590914133.25275,268685251874.41864
8.263,1.8130311563495225,0.006999999999999999,359830729809.1904,482964979924.4761,359830729809.1904,482964979924.4761,359830729809.1904,482964979924.4761,359830729809.1904,482964979924.4761
8.264,1.813250571956003,0.006999999999999999,603731183021.1681,737455625846.9238,603731183021.1681,737455625846.9238,603731183021.1681,737455625846.9238,603731183021.1681,737455625846.9238
8.265,1.8134699875624838,0.006999999999999999,874590706918.2754,1007365499401.0769,874590706918.2754,1007365499401.0769,874590706918.2754,1007365499401.0769,874590706918.2754,1007365499401.0769
8.266,1.8136894031689643,0.006999999999999999,1146019502755.8672,1266350224973.8594,1146019502755.8672,1266350224973.8594,1146019502755.8672,1266350224973.8594,1146019502755.8672,1266350224973.8594
8.267,1.8139088187754449,0.006999999999999999,1391518205801.6863,1489067915681.1318,1391518205801.6863,1489067915681.1318,1391518205801.6863,1489067915681.1318,1391518205801.6863,1489067915681.1318
8.268,1.8141282343819258,0.006999999999999999,1587072615740.5337,1653731761148.0518,1587072615740.5337,1653731761148.0518,1587072615740.5337,1653731761148.0518,1587072615740.5337,1653731761148.0518
8.269,1.8143476499884064,0.006999999999999999,1713510532747.5586,1744210518174.4004,1713510532747.5586,1744210518174.4004,1713510532747.5586,1744210518174.4004,1713510532747.5586,1744210518174.4004
8.27,1.814567065594887,0.006999999999999999,1758389494022.5479,1751630730694.2915,1758389494022.5479,1751630730694.2915,1758389494022.5479,1751630730694.2915,1758389494022.5479,1751630730694.2915
8.271,1.8147864812013677,0.006999999999999999,1717229630289.5317,1675243990669.7466,1717229630289.5317,1675243990669.7466,1717229630289.5317,1675243990669.7466,1717229630289.5317,1675243990669.7466
8.272,1.8150058968078482,0.006999999999999999,1593969561038.5137,1522517798177.5967,1593969561038.5137,1522517798177.5967,1593969561038.5137,1522517798177.5967,1593969561038.5137,1522517798177.5967
8.273,1.8152253124143287,0.006999999999999999,1400599027830.3027,1308416621964.9966,1400599027830.3027,1308416621964.9966,1400599027830.3027,1308416621964.9966,1400599027830.3027,1308416621964.9966
8.274000000000001,1.8154447280208097,0.006999999999999999,1156002438773.0928,1053949889583.0007,1156002438773.0928,1053949889583.0007,1156002438773.0928,1053949889583.0007,1156002438773.0928,1053949889583.0007
8.275,1.8156641436272902,0.006999999999999999,884124801363.9116,784132114505.2839,884124801363.9116,784132114505.2839,884124801363.9116,784132114505.2839,884124801363.9116,784132114505.2839
8.276,1.8158835592337708,0.006999999999999999,611638085465.4722,525511837560.20483,611638085465.4722,525511837560.20483,611638085465.4722,525511837560.20483,611638085465.4722,525511837560.20483
8.277000000000001,1.8161029748402517,0.006999999999999999,365335347494.1059,303566168772.2278,365335347494.1059,303566168772.2278,365335347494.1059,303566168772.2278,365335347494.1059,303566168772.2278
8.278,1.816322390446732,0.006999999999999999,169507100521.46112,140223678931.8016,169507100521.46112,140223678931.8016,169507100521.46112,140223678931.8016,169507100521.46112,140223678931.8016
8.279,1.8165418060532126,0.006999999999999999,43556727081.9682,51706453507.43628,43556727081.9682,51706453507.43628,43556727081.9682,51706453507.43628,43556727081.9682,51706453507.43628
8.28,1.8167612216596931,0.006999999999999999,88919979.75027412,46929158090.747795,88919979.75027412,46929158090.747795,88919979.75027412,46929158090.747795,88919979.75027412,46929158090.747795
8.281,1.816980637266174,0.006999999999999999,43659376045.33929,126612773254.94633,43659376045.33929,126612773254.94633,43659376045.33929,126612773254.94633,43659376045.33929,126612773254.94633
8.282,1.8172000528726546,0.006999999999999999,170309683186.13666,283214067531.77496,170309683186.13666,283214067531.77496,170309683186.13666,283214067531.77496,170309683186.13666,283214067531.77496
8.283,1.8174194684791352,0.006999999999999999,367934778790.43384,501626862833.0534,367934778790.43384,501626862833.0534,367934778790.43384,501626862833.0534,367934778790.43384,501626862833.0534
8.284,1.8176388840856161,0.006999999999999999,617448979651.4761,760593323472.6394,617448979651.4761,760593323472.6394,617448979651.4761,760593323472.6394,617448979651.4761,760593323472.6394
8.285,1.8178582996920967,0.006999999999999999,894638340561.5393,1034892768221.3746,894638340561.5393,1034892768221.3746,894638340561.5393,1034892768221.3746,894638340561.5393,1034892768221.3746
8.286,1.818077715298577,0.006999999999999999,1172519653160.962,1297771124246.087,1172519653160.962,1297771124246.087,1172519653160.962,1297771124246.087,1172519653160.962,1297771124246.087
8.287,1.818297130905058,0.006999999999999999,1423976373021.013,1523554253254.1318,1423976373021.013,1523554253254.1318,1423976373021.013,1523554253254.1318,1423976373021.013,1523554253254.1318
8.288,1.8185165465115385,0.006999999999999999,1624414097535.6418,1690168194234.2966,1624414097535.6418,1690168194234.2966,1624414097535.6418,1690168194234.2966,1624414097535.6418,1690168194234.2966
8.289,1.818735962118019,0.006999999999999999,1754175671030.222,1781306295698.4724,1754175671030.222,1781306295698.4724,1754175671030.222,1781306295698.4724,1754175671030.222,1781306295698.4724
8.290000000000001,1.8189553777245,0.006999999999999999,1800478877170.401,1788036625899.8284,1800478877170.401,1788036625899.8284,1800478877170.401,1788036625899.8284,1800478877170.401,1788036625899.8284
8.291,1.8191747933309805,0.006999999999999999,1758685816180.7422,1709690316591.0054,1758685816180.7422,1709690316591.0054,1758685816180.7422,1709690316591.0054,1758685816180.7422,1709690316591.0054
8.292,1.819394208937461,0.006999999999999999,1632777999269.6106,1553940203986.8638,1632777999269.6106,1553940203986.8638,1632777999269.6106,1553940203986.8638,1632777999269.6106,1553940203986.8638
8.293000000000001,1.8196136245439418,0.006999999999999999,1434988618935.8792,1336062930554.731,1434988618935.8792,1336062930554.731,1434988618935.8792,1336062930554.731,1434988618935.8792,1336062930554.731
8.294,1.8198330401504224,0.006999999999999999,1184625827600.511,1077453794437.7142,1184625827600.511,1077453794437.7142,1184625827600.511,1077453794437.7142,1184625827600.511,1077453794437.7142
8.295,1.8200524557569029,0.006999999999999999,906200131247.6975,803539543171.2692,906200131247.6975,803539543171.2692,906200131247.6975,803539543171.2692,906200131247.6975,803539543171.2692
8.296,1.8202718713633834,0.006999999999999999,627037415161.3949,541292459105.6959,627037415161.3949,541292459105.6959,627037415161.3949,541292459105.6959,627037415161.3949,541292459105.6959
8.297,1.8204912869698644,0.006999999999999999,374609943686.49854,316588553451.17914,374609943686.49854,316588553451.17914,374609943686.49854,316588553451.17914,374609943686.49854,316588553451.17914
8.298,1.820710702576345,0.006999999999999999,173845896450.6474,151676971055.25348,173845896450.6474,151676971055.25348,173845896450.6474,151676971055.25348,173845896450.6474,151676971055.25348
8.299,1.8209301181828255,0.006999999999999999,44680798828.062096,62988809790.15329,44680798828.062096,62988809790.15329,44680798828.062096,62988809790.15329,44680798828.062096,62988809790.15329
8.3,1.8211495337893062,0.006999999999999999,91233618.03680159,59478989609.54314,91233618.03680159,59478989609.54314,91233618.03680159,59478989609.54314,91233618.03680159,59478989609.54314
8.301,1.8213689493957868,0.006999999999999999,44804662500.096405,141777245982.2587,44804662500.096405,141777245982.2587,44804662500.096405,141777245982.2587,44804662500.096405,141777245982.2587
8.302,1.8215883650022673,0.006999999999999999,174813531737.50183,302101073106.3566,174813531737.50183,302101073106.3566,174813531737.50183,302101073106.3566,174813531737.50183,302101073106.3566
8.303,1.8218077806087483,0.006999999999999999,377743458863.9133,525002679656.7301,377743458863.9133,525002679656.7301,377743458863.9133,525002679656.7301,377743458863.9133,525002679656.7301
8.304,1.8220271962152288,0.006999999999999999,634041829809.7854,788868265412.7202,634041829809.7854,788868265412.7202,634041829809.7854,788868265412.7202,634041829809.7854,788868265412.7202
8.305,1.8222466118217093,0.006999999999999999,918872732097.665,1068028633946.343,918872732097.665,1068028633946.343,918872732097.665,1068028633946.343,918872732097.665,1068028633946.343
8.306000000000001,1.82246602742819,0.006999999999999999,1204534685147.0796,1335268485721.0432,1204534685147.0796,1335268485721.0432,1204534685147.0796,1335268485721.0432,1204534685147.0796,1335268485721.0432
8.307,1.8226854430346706,0.006999999999999999,1463165931098.0396,1564492339499.7292,1463165931098.0396,1564492339499.7292,1463165931098.0396,1564492339499.7292,1463165931098.0396,1564492339499.7292
8.308,1.8229048586411511,0.006999999999999999,1669473227611.3625,1733285963388.9163,1669473227611.3625,1733285963388.9163,1669473227611.3625,1733285963388.9163,1669473227611.3625,1733285963388.9163
